id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
8161,3,3789205,blob,major,31:56.9,class,com.google.android.exoplayer2.source.smoothstreaming.manifest.SsManifestParser.ElementParser,git@github.com:amzn/exoplayer-amazon-port.git,90cf56092dca07e8752f8f7e063a0b3b98313942,/library/smoothstreaming/src/main/java/com/google/android/exoplayer2/source/smoothstreaming/manifest/SsManifestParser.java,92,320,https://github.com/amzn/exoplayer-amazon-port/blob/90cf56092dca07e8752f8f7e063a0b3b98313942/library/smoothstreaming/src/main/java/com/google/android/exoplayer2/source/smoothstreaming/manifest/SsManifestParser.java/#L92-L320,0.5
8215,3,5519299,blob,major,15:45.2,class,org.apache.rocketmq.broker.slave.SlaveSynchronize,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/broker/src/main/java/org/apache/rocketmq/broker/slave/SlaveSynchronize.java,31,144,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/broker/src/main/java/org/apache/rocketmq/broker/slave/SlaveSynchronize.java/#L31-L144,1
8225,3,4068444,blob,critical,24:52.4,class,org.apache.bookkeeper.proto.PerChannelBookieClient,git@github.com:apache/bookkeeper.git,f26a4cae0e9205ad391c6d4d79f2937871864c28,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,145,2425,https://github.com/apache/bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/#L145-L2425,1
8243,3,7976979,blob,major,31:16.0,class,org.eclipse.xtext.ui.tests.editor.contentassist.bug288734TestLanguage.util.Bug288734TestLanguageSwitch,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/bug288734TestLanguage/util/Bug288734TestLanguageSwitch.java,26,238,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/bug288734TestLanguage/util/Bug288734TestLanguageSwitch.java/#L26-L238,1
8246,3,7799218,blob,critical,34:26.5,class,org.apache.geode.cache.configuration.CacheConfig.GatewayHub,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-management/src/main/java/org/apache/geode/cache/configuration/CacheConfig.java,1636,2524,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-management/src/main/java/org/apache/geode/cache/configuration/CacheConfig.java/#L1636-L2524,1
8249,3,9394449,blob,major,35:58.1,class,javax.swing.text.rtf.RTFParser,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.desktop/share/classes/javax/swing/text/rtf/RTFParser.java,41,334,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/javax/swing/text/rtf/RTFParser.java/#L41-L334,1
8312,3,6483071,blob,critical,15:52.5,class,com.ibm.jpp.om.Builder,git@github.com:eclipse/openj9.git,4911084853eb75b20e037c434ad4521b7317ebfb,/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java,41,806,https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java/#L41-L806,1
9352,13,5370715,blob,major,05:40.3,class,org.apache.phoenix.compile.DeleteCompiler.ClientSelectDeleteMutationPlan,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/main/java/org/apache/phoenix/compile/DeleteCompiler.java,844,978,https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/main/java/org/apache/phoenix/compile/DeleteCompiler.java/#L844-L978,1
9514,4,4410714,blob,major,42:25.0,class,org.apache.cxf.ws.security.policy.interceptors.HttpsTokenInterceptorProvider.HttpsTokenInInterceptor,git@github.com:apache/cxf.git,6bf89e9c8804c8845ec4d38583dd33eea8256439,/rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/HttpsTokenInterceptorProvider.java,191,390,https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/HttpsTokenInterceptorProvider.java/#L191-L390,1
9652,28,6876949,blob,major,08:17.0,class,com.google.security.zynamics.binnavi.Database.PostgreSQL.Functions.PostgreSQLDatabaseFunctions,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2,/src/main/java/com/google/security/zynamics/binnavi/Database/PostgreSQL/Functions/PostgreSQLDatabaseFunctions.java,53,538,https://github.com/google/binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/binnavi/Database/PostgreSQL/Functions/PostgreSQLDatabaseFunctions.java/#L53-L538,0.5
9655,28,8119000,blob,major,08:41.6,class,org.eclipse.xtext.util.Strings,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.util/src/org/eclipse/xtext/util/Strings.java,23,475,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.util/src/org/eclipse/xtext/util/Strings.java/#L23-L475,1
9783,10,5000200,blob,major,42:04.3,class,org.jclouds.glesys.options.AddDomainOptions.Builder,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/providers/glesys/src/main/java/org/jclouds/glesys/options/AddDomainOptions.java,21,77,https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/providers/glesys/src/main/java/org/jclouds/glesys/options/AddDomainOptions.java/#L21-L77,1
10107,3,9220014,blob,critical,16:10.2,class,jdk.internal.shellsupport.doc.JavadocFormatter,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/jdk.compiler/share/classes/jdk/internal/shellsupport/doc/JavadocFormatter.java,70,712,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.compiler/share/classes/jdk/internal/shellsupport/doc/JavadocFormatter.java/#L70-L712,1
10114,3,6204790,blob,critical,20:35.5,class,org.eclipse.che.ide.core.StandardComponentInitializer,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java,179,1046,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java/#L179-L1046,1
10116,3,6374724,blob,critical,23:05.4,class,org.eclipse.ui.internal.keys.model.BindingModel,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/BindingModel.java,41,462,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/BindingModel.java/#L41-L462,1
10132,13,5394068,blob,major,40:23.1,class,org.apache.phoenix.hbase.index.metrics.MetricsIndexerSource,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/main/java/org/apache/phoenix/hbase/index/metrics/MetricsIndexerSource.java,25,150,https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/main/java/org/apache/phoenix/hbase/index/metrics/MetricsIndexerSource.java/#L25-L150,1
10135,13,9251392,blob,major,42:13.2,class,com.sun.tools.javac.comp.Annotate,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/jdk.compiler/share/classes/com/sun/tools/javac/comp/Annotate.java,78,1365,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.compiler/share/classes/com/sun/tools/javac/comp/Annotate.java/#L78-L1365,1
10147,13,4296219,blob,critical,45:31.2,class,org.apache.directory.fortress.web.panel.ConstraintBasePanel,git@github.com:apache/directory-fortress-commander.git,73aadbad04fc9ec8b14faa2191c4c9545f3396a4,/src/main/java/org/apache/directory/fortress/web/panel/ConstraintBasePanel.java,44,505,https://github.com/apache/directory-fortress-commander/blob/73aadbad04fc9ec8b14faa2191c4c9545f3396a4/src/main/java/org/apache/directory/fortress/web/panel/ConstraintBasePanel.java/#L44-L505,0.5
10162,13,6383930,blob,major,13:55.0,class,org.eclipse.ui.tests.api.MockEditorActionBarContributor,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java,22,101,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/api/MockEditorActionBarContributor.java/#L22-L101,1
10164,13,6917283,blob,major,14:32.4,class,com.google.android.exoplayer2.util.ParsableByteArray,git@github.com:google/ExoPlayer.git,4bc79c9465abd00e29ff576c5f7a7517be632f5a,/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java,27,584,https://github.com/google/ExoPlayer/blob/4bc79c9465abd00e29ff576c5f7a7517be632f5a/library/core/src/main/java/com/google/android/exoplayer2/util/ParsableByteArray.java/#L27-L584,1
10181,13,3969522,blob,major,43:09.0,class,org.apache.aurora.benchmark.StateManagerBenchmarks.DeleteTasksBenchmark,git@github.com:apache/aurora.git,6ec953f27f7f80366d6bf4c8e7cba0e62a874753,/src/jmh/java/org/apache/aurora/benchmark/StateManagerBenchmarks.java,117,159,https://github.com/apache/aurora/blob/6ec953f27f7f80366d6bf4c8e7cba0e62a874753/src/jmh/java/org/apache/aurora/benchmark/StateManagerBenchmarks.java/#L117-L159,1
10226,16,6374724,blob,major,03:44.0,class,org.eclipse.ui.internal.keys.model.BindingModel,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/BindingModel.java,41,462,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/keys/model/BindingModel.java/#L41-L462,1
10245,16,4401367,blob,major,14:50.3,class,org.apache.directory.studio.ldapbrowser.core.jobs.ImportDsmlRunnable,git@github.com:apache/directory-studio.git,e8f15ea553a3ae7bebc2fe96d6a2864e188f8017,/plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java,94,776,https://github.com/apache/directory-studio/blob/e8f15ea553a3ae7bebc2fe96d6a2864e188f8017/plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java/#L94-L776,1
10250,16,7883895,blob,major,19:25.3,class,com.facebook.buck.remoteexecution.proto.TraceInfo,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src-gen/com/facebook/buck/remoteexecution/proto/TraceInfo.java,14,733,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src-gen/com/facebook/buck/remoteexecution/proto/TraceInfo.java/#L14-L733,1
10285,13,5368964,blob,major,27:29.4,class,org.apache.openejb.server.cxf.config.WSS4JInInterceptorFactory,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/server/openejb-cxf/src/main/java/org/apache/openejb/server/cxf/config/WSS4JInInterceptorFactory.java,28,48,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/server/openejb-cxf/src/main/java/org/apache/openejb/server/cxf/config/WSS4JInInterceptorFactory.java/#L28-L48,0
10291,13,4401367,blob,major,38:18.3,class,org.apache.directory.studio.ldapbrowser.core.jobs.ImportDsmlRunnable,git@github.com:apache/directory-studio.git,e8f15ea553a3ae7bebc2fe96d6a2864e188f8017,/plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java,94,776,https://github.com/apache/directory-studio/blob/e8f15ea553a3ae7bebc2fe96d6a2864e188f8017/plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java/#L94-L776,1
10325,30,5738634,blob,critical,16:53.4,class,org.apache.storm.generated.Nimbus.AsyncProcessor.setBlobMeta,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java,6217,6283,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java/#L6217-L6283,1
10367,30,5370715,blob,major,30:41.5,class,org.apache.phoenix.compile.DeleteCompiler.ClientSelectDeleteMutationPlan,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/main/java/org/apache/phoenix/compile/DeleteCompiler.java,844,978,https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/main/java/org/apache/phoenix/compile/DeleteCompiler.java/#L844-L978,1
10389,4,4214220,blob,major,39:50.3,class,org.apache.bsf.util.event.generator.EventAdapterGenerator,git@github.com:apache/commons-bsf.git,88b2601a3caecc32aba38f2b3980d646e9a1b698,/src/main/java/org/apache/bsf/util/event/generator/EventAdapterGenerator.java,46,606,https://github.com/apache/commons-bsf/blob/88b2601a3caecc32aba38f2b3980d646e9a1b698/src/main/java/org/apache/bsf/util/event/generator/EventAdapterGenerator.java/#L46-L606,1
10441,30,7892253,blob,major,06:54.4,class,com.android.dx.dex.file.DebugInfoDecoder,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java,54,596,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java/#L54-L596,1
10491,28,6483071,blob,major,59:03.5,class,com.ibm.jpp.om.Builder,git@github.com:eclipse/openj9.git,4911084853eb75b20e037c434ad4521b7317ebfb,/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java,41,806,https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java/#L41-L806,1
10551,13,5670026,blob,critical,03:31.9,class,org.apache.streams.core.StreamsDatum,git@github.com:apache/streams.git,5427e72d02bd7f1904da05cdf033359690d2dd00,/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,30,167,https://github.com/apache/streams/blob/5427e72d02bd7f1904da05cdf033359690d2dd00/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java/#L30-L167,0.5
10561,31,6279768,blob,major,05:40.6,class,org.eclipse.jgit.transport.sshd.SshdSession,git@github.com:eclipse/jgit.git,00523f38a19b073990239b0f837efa14197764c7,/org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/transport/sshd/SshdSession.java,85,485,https://github.com/eclipse/jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/transport/sshd/SshdSession.java/#L85-L485,1
10567,13,7959083,blob,major,11:26.2,class,org.eclipse.titan.designer.AST.Location,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/Location.java,34,471,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/Location.java/#L34-L471,1
10582,13,5180625,blob,major,24:11.9,class,org.apache.kylin.engine.spark.SparkCubingMerge,git@github.com:apache/kylin.git,6ee0212af9d5b50096850c9cb76031b7cdd67402,/engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkCubingMerge.java,64,286,https://github.com/apache/kylin/blob/6ee0212af9d5b50096850c9cb76031b7cdd67402/engine-spark/src/main/java/org/apache/kylin/engine/spark/SparkCubingMerge.java/#L64-L286,1
10586,13,4002584,blob,major,26:40.2,class,org.apache.axis2.util.CommandLineOption,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java,24,96,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96,1
10627,13,6541523,blob,major,54:18.8,class,org.eclipse.xsemantics.example.lambda.typesystem.lambda.rules.UnifyBasicTypeVariableTypeRule,git@github.com:eclipse/xsemantics.git,63c2c5078380cfb9bf0e47d1ca031259b472368b,/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/UnifyBasicTypeVariableTypeRule.java,16,79,https://github.com/eclipse/xsemantics/blob/63c2c5078380cfb9bf0e47d1ca031259b472368b/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/UnifyBasicTypeVariableTypeRule.java/#L16-L79,0.5
10650,10,6204790,blob,major,07:50.1,class,org.eclipse.che.ide.core.StandardComponentInitializer,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java,179,1046,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/core/StandardComponentInitializer.java/#L179-L1046,1
10693,13,4558000,blob,major,24:08.2,class,org.apache.fineract.portfolio.savings.domain.DepositAccountAssembler,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a,/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/domain/DepositAccountAssembler.java,107,472,https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/domain/DepositAccountAssembler.java/#L107-L472,1
10703,13,6445238,blob,major,28:17.9,class,org.eclipse.milo.opcua.stack.core.types.structured.OptionSet,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685,/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/OptionSet.java,23,85,https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-stack/stack-core/src/main/java/org/eclipse/milo/opcua/stack/core/types/structured/OptionSet.java/#L23-L85,1
10719,13,5392183,blob,critical,38:31.2,class,org.apache.openejb.cdi.CurrentCreationalContext,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-core/src/main/java/org/apache/openejb/cdi/CurrentCreationalContext.java,24,38,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-core/src/main/java/org/apache/openejb/cdi/CurrentCreationalContext.java/#L24-L38,0
10721,13,5793029,blob,major,39:13.9,class,org.apache.tika.language.LanguageProfile.Interleaved,git@github.com:apache/tika.git,4131c6e30f2e0eb1feb85e0f7576531d4e830468,/tika-core/src/main/java/org/apache/tika/language/LanguageProfile.java,224,311,https://github.com/apache/tika/blob/4131c6e30f2e0eb1feb85e0f7576531d4e830468/tika-core/src/main/java/org/apache/tika/language/LanguageProfile.java/#L224-L311,1
